ID,Station Name,River Basin,County,Longitude,Latitude,ElevationFeet,Operator,HydrologicArea
CSH,CASHMAN,FEATHER RIVER,PLUMAS,-120.916,40.0019,"4,520",National Park Service,Sacramento River
CSL,CENT SIERRA SNOW LAB,YUBA RIVER,NEVADA,-120.367,39.325,"6,900",Natural Resources Conservation Service,Sacramento River
CST,COHASSET,SACRAMENTO RIVER,BUTTE,-121.770554,39.875278,"1,600",CA Dept of Forestry and Fire Protection,Sacramento River
CSU,CALIFORNIA STATE UNIV AT SACRAMENTO,AMERICAN RIVER,SACRAMENTO,-121.416,38.555,25,National Weather Service,Sacramento River
CT0,COTTONWOOD NODE 10,AMERICAN RIVER,PLACER,-120.382584,39.108733,"6,200",UC Davis,Sacramento River
CT1,COTTONWOOD NODE 1,AMERICAN RIVER,PLACER,-120.383328,39.107954,"6,200",UC Davis,Sacramento River
CT2,COTTONWOOD NODE 2,AMERICAN RIVER,PLACER,-120.383646,39.10804,"6,200",UC Davis,Sacramento River
CT3,COTTONWOOD NODE 3,AMERICAN RIVER,PLACER,-120.38309,39.107306,"6,200",UC Davis,Sacramento River
CT4,COTTONWOOD NODE 4,AMERICAN RIVER,PLACER,-120.382474,39.107505,"6,200",UC Davis,Sacramento River
CT5,COTTONWOOD NODE 5,AMERICAN RIVER,PLACER,-120.382076,39.108323,"6,200",UC Davis,Sacramento River
CT6,COTTONWOOD NODE 6,AMERICAN RIVER,PLACER,-120.38199,39.1076,"6,200",UC Davis,Sacramento River
CT7,COTTONWOOD NODE 7,AMERICAN RIVER,PLACER,-120.382448,39.107901,"6,200",UC Davis,Sacramento River
CT8,COTTONWOOD NODE 8,AMERICAN RIVER,PLACER,-120.381627,39.108284,"6,200",UC Davis,Sacramento River
CT9,COTTONWOOD NODE 9,AMERICAN RIVER,PLACER,-120.383295,39.108472,"6,200",UC Davis,Sacramento River
CTN,COTTONWOOD CREEK NEAR BEEGUM,COTTONWOOD CREEK,TEHAMA,-122.881,40.317,"3,400",US Bureau of Reclamation,Sacramento River
CWA,COTTONWOOD CREEK AUXILIARY GAGE,COTTONWOOD CREEK,TEHAMA,-122.238609,40.387096,364,US Geological Survey,Sacramento River
CWC,COTTONWOOD CK BLW HWY 99,SACRAMENTO RIVER,BUTTE,-121.689166,39.526944,125,CA Dept of Water Resources/North Region Office,Sacramento River
CYG,CYGNUS-CORDELIA SLOUGH,DELTA,SOLANO,-122.0908,38.1527,0,CA Dept of Water Resources/Div of Environmental Services,Sacramento River
CYW,COUNTY LINE RAWS NR WILBUR SPRINGS,CACHE CREEK,COLUSA,-122.4119,39.0189,"2,085",US Bureau of Land Management,Sacramento River
DAR,DRAINAGE AT ARBOR ROAD,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.419414,37.768959,20,CA Dept of Water Resources/North Central Region Office,Sacramento River
DAV,LAKE DAVIS (DWR),FEATHER RIVER,PLUMAS,-120.467,39.883,"5,768",CA Dept of Water Resources/O&M Oroville Field Division,Sacramento River
DCE,DRUM CANAL INTAKE NEAR EMIGRANT GAP,YUBA RIVER,PLACER,-120.652222,39.317501,"4,880",Pacific Gas & Electric,Sacramento River
DCH,DEER CREEK AT HWY 32,SACRAMENTO RIVER,TEHAMA,-121.451057,40.26469,50,CA Dept of Water Resources/North Central Region Office,Sacramento River
DCN,D S CANAL,YUBA RIVER,NEVADA,-120.96,39.26,"2,900",Nevada Irrigation District,Sacramento River
DCS,DEER CREEK NR SMARTVILLE,YUBA RIVER,NEVADA,-121.26857,39.224339,630,US Geological Survey,Sacramento River
DCV,DEER CREEK NR VINA,SACRAMENTO RIVER,TEHAMA,-121.948318,40.014046,479,US Geological Survey,Sacramento River
DCW,DRY CREEK NEAR WHEATLAND,BEAR RIVER,YUBA,-121.4361,39.0236,63,US Geological Survey,Sacramento River
DDW,DIDDY WELLS,SACTO VLY NE,SHASTA,-122.1,40.7,"1,300",US Bureau of Reclamation,Sacramento River
DES,DE SABLA (DWR),BUTTE CREEK,BUTTE,-121.61,39.872,"2,710",CA Dept of Water Resources/Operations and Maintenance,Sacramento River
DF1,DUTCH FLAT 1 POWERHOUSE,BEAR RIVER,PLACER,-120.8355,39.2169,"2,736",Pacific Gas & Electric,Sacramento River
DHC,DEAD HORSE CANYON,MC CLOUD RIVER,SISKIYOU,-121.775,41.208,"4,500",McCloud Ranger District,Sacramento River
DID,DCID DEER CK DIVERSION NR VINA,SACRAMENTO RIVER,TEHAMA,-121.95719,40.0095,470,CA Dept of Water Resources/North Region Office,Sacramento River
DLA,DOWNIEVILLE,YUBA RIVER,SIERRA,-120.8242,39.5634,"2,956",Center for Western Weather and Water Extremes,Sacramento River
DLC,DELTA CROSS CHANNEL BTW SAC R & SNODGRAS,SACRAMENTO RIVER,SACRAMENTO,-121.505,38.245,10,US Geological Survey,Sacramento River
DLT,SACRAMENTO RIVER AT DELTA,SACRAMENTO RIVER,SHASTA,-122.417236,40.939594,"1,075",US Geological Survey/US Bureau of Reclamation,Sacramento River
DMC,DMC HEADWORKS,DELTA,ALAMEDA,-121.590239,37.781567,200,US Bureau of Reclamation,Sacramento River
DMN,DIAMOND CROSSING,AMERICAN RIVER,PLACER,-120.283,39.112,"6,050",Placer County Water Agency,Sacramento River
DNM,DUNSMUIR TREATMENT PLANT,SACRAMENTO RIVER,SISKIYOU,-122.267,41.2,"2,170",National Weather Service,Sacramento River
DNS,DONNER SUMMIT,YUBA RIVER,PLACER,-120.338,39.31,"6,900","Pacific Gas and Electric Company, Auburn",Sacramento River
DNV,DOWNIEVILLE,YUBA RIVER,SIERRA,-120.8292,39.5586,"2,920",CA Dept of Water Resources/DFM-Hydro-SMN,Sacramento River
DOL,DOLLY CREEK,AMERICAN RIVER,PLACER,-120.36872,39.14881,"6,622",UC Merced,Sacramento River
DOY,DOYLE CROSSING,FEATHER RIVER,PLUMAS,-120.483,40.1192,"5,670",CA Dept of Water Resources/North Region Office,Sacramento River
DPH,DRUM POWER HOUSE,BEAR RIVER,PLACER,-120.767,39.264,"3,400",Pacific Gas & Electric,Sacramento River
DPK,DUNCAN PEAK,AMERICAN RIVER,PLACER,-120.5101,39.1546,"6,929",UC Merced,Sacramento River
DRC,DEER CK FOREBAY (PG&E),YUBA RIVER,NEVADA,-120.825,39.3,"4,455",Pacific Gas & Electric,Sacramento River
DRM,DRUM CANAL,YUBA RIVER,PLACER,-120.73,39.264,"4,750",Pacific Gas & Electric,Sacramento River
DRO,DELTA RUNOFF ONE DAY CALCULATION,DELTA,CONTRA COSTA,-121.642,38.042,6,CA Dept of Water Resources/Flood Management,Sacramento River
DSB,DE SABLA (PG&E),BUTTE CREEK,BUTTE,-121.617,39.867,"2,710",Pacific Gas & Electric,Sacramento River
DTO,DELTA OUTFLOW,DELTA,SOLANO,-122.025,38.059,0,CA Dept of Water Resources/Operations and Maintenance,Sacramento River
DUN,DUNCAN,AMERICAN RIVER,PLACER,-120.509,39.144,"7,100",US Forest Service,Sacramento River
DVD,DEER CREEK BELOW STANFORD VINA DAM,SACRAMENTO RIVER,TEHAMA,-122.034363,39.963615,335,CA Dept of Water Resources/North Region Office,Sacramento River
DVF,DUCK CK DIVERSION NR FARMINGTON,SAN JOAQUIN RIVER,SAN JOAQUIN,-120.93,37.945,146,US Army Corps of Engineers,Sacramento River
DVG,DEVILS GARDEN,PIT RIVER,MODOC,-120.668,41.522,"5,022",CA Dept of Forestry and Fire Protection,Sacramento River
DVR,DAVIS RANCH,COTTONWOOD CREEK,TEHAMA,-122.45,40.35,550,US Bureau of Reclamation,Sacramento River
DVS,DAVIS 2WSW,SACTO VLY WEST,SACRAMENTO,-121.767,38.533,60,National Weather Service,Sacramento River
DWS,SACRAMENTO DEEP WATER SHIPPING CHANNEL,SACRAMENTO RIVER,YOLO,-121.66667,38.25611,0,US Geological Survey,Sacramento River
DWV,DOWNIEVILLE,YUBA RIVER,SIERRA,-120.8333,39.5667,"2,915",National Weather Service,Sacramento River
EC1,EAGLE CANYON CANAL BELOW INTAKE,BATTLE CREEK,TEHAMA,-121.92,40.421,"1,591",Pacific Gas & Electric,Sacramento River
EC2,EAGLE CANYON CANAL ABOVE FOREBAY,BATTLE CREEK,TEHAMA,-121.942,40.408,"1,411",Pacific Gas & Electric,Sacramento River
ECD,EAST CONTRA COUNTY ID PP#1,DELTA,CONTRA COSTA,-121.625999,37.917863,22,CA Dept of Water Resources/North Central Region Office,Sacramento River
ECH,ECHO LAKE CONDUIT,AMERICAN RIVER,EL DORADO,-120.037,38.831,"7,420",Pacific Gas & Electric,Sacramento River
ECP,ELDER CREEK NEAR PASKENTA,SACRAMENTO RIVER,TEHAMA,-122.511948,40.023766,718,US Geological Survey,Sacramento River
ECS,ECHO SUMMIT,AMERICAN RIVER,EL DORADO,-120.03898,38.82852,"7,450",Placerville Ranger District,Sacramento River
EDN,STUMPY MEADOWS RESERVOIR(MARK EDSON DAM),AMERICAN RIVER,EL DORADO,-120.603,38.903,"4,272",Georgetown Divide Public Utility District,Sacramento River
EGN,LAGUNA CR - FLORIN NEAR EAGLES NEST ROAD,SACRAMENTO RIVER,SACRAMENTO,-121.260834,38.485279,100,Sacramento County,Sacramento River
EMM,EMMATON (USBR),DELTA,SACRAMENTO,-121.738924,38.084272,0,US Bureau of Reclamation,Sacramento River
ENB,ENGLEBRIGHT (YCWA),YUBA RIVER,NEVADA,-121.267,39.239,551,Yuba Water Agency,Sacramento River
ENG,ENGLEBRIGHT (USACE),YUBA RIVER,NEVADA,-121.267,39.239,551,US Army Corps of Engineers,Sacramento River
ENM,ENGLISH MOUNTAIN,YUBA RIVER,NEVADA,-120.525,39.436,"7,100",Nevada Irrigation District,Sacramento River
ENW,ENGLEBRIGHT WEATHER,YUBA RIVER,NEVADA,-121.2653,39.2372,850,US Army Corps of Engineers,Sacramento River
EPK,EAST PARK RESERVOIR,STONY CREEK,COLUSA,-122.517,39.367,"1,205",US Bureau of Reclamation,Sacramento River
ERB,EUREKA BOWL,FEATHER RIVER,PLUMAS,-120.71965,39.756583,"6,800",CA Dept of Water Resources/Beckwourth,Sacramento River
EUR,EUREKA LAKE,FEATHER RIVER,PLUMAS,-120.714717,39.76165,"6,200",CA Dept of Water Resources/Beckwourth,Sacramento River
F20,BUCKS CREEK POWERHOUSE,FEATHER RIVER,PLUMAS,-121.32776,39.910576,"1,784",Pacific Gas & Electric,Sacramento River
F22,GRIZZLY CR BL DIVERSION DAM,FEATHER RIVER,PLUMAS,-121.293053,39.891388,"4,320",Pacific Gas & Electric,Sacramento River
F45,HAMILTON BRANCH FLUME,FEATHER RIVER,PLUMAS,-121.072735,40.287984,"4,908",Pacific Gas & Electric,Sacramento River
F56,NF FEATHER R BL GRIZZLY CREEK,FEATHER RIVER,BUTTE,-121.391388,39.852501,"1,465",Pacific Gas & Electric,Sacramento River
F57,NF FEATHER R BL ROCK CREEK DIV DAM,FEATHER RIVER,PLUMAS,-121.275833,39.979721,"2,080",Pacific Gas & Electric,Sacramento River
F62,CRESTA POWERHOUSE,FEATHER RIVER,BUTTE,-121.409739,39.825926,"1,500",Pacific Gas & Electric,Sacramento River
F64,ROCK CREEK POWERHOUSE,FEATHER RIVER,PLUMAS,-121.345301,39.905147,"1,700",Pacific Gas & Electric,Sacramento River
F70,NF FEATHER R BELOW BELDEN DAM,FEATHER RIVER,PLUMAS,-121.163612,40.071388,"2,811",Pacific Gas & Electric,Sacramento River
F74,BELDEN POWERHOUSE,FEATHER RIVER,PLUMAS,-121.249404,40.007417,"2,200",Pacific Gas & Electric,Sacramento River
FBD,FORBESTOWN DITCH (OROV-WYAN CANAL),FEATHER RIVER,BUTTE,-121.193642,39.55217,"3,166",South Feather Water and Power Agency,Sacramento River
FBS,FORBESTOWN,FEATHER RIVER,BUTTE,-121.2661,39.517,"2,840",Pacific Gas & Electric,Sacramento River
FCL,FEATHER RIVER COLLEGE,FEATHER RIVER,PLUMAS,-120.969701,39.945873,"3,425",Center for Western Weather and Water Extremes,Sacramento River
FCV,FRENCHMAN COVE,FEATHER RIVER,PLUMAS,-120.265,39.897,"5,800",CA Dept of Water Resources/Beckwourth,Sacramento River
FDT,FRENCHMAN DAM TAILRACE,FEATHER RIVER,PLUMAS,-120.1893,39.8933,"5,478",CA Dept of Water Resources/Operations and Maintenance,Sacramento River
FEM,FEATHER RIVER MEADOW,FEATHER RIVER,LASSEN,-121.42496,40.35511,"5,522","Pacific Gas and Electric Company, Rogers Flat",Sacramento River
FEW,SACRAMENTO R AT FREMONT WEIR EAST END,SACRAMENTO RIVER,YOLO,-121.635623,38.765356,37,CA Dept of Water Resources/North Central Region Office,Sacramento River
FLD,FOLSOM DAM - FOLSOM POINT (DYKE 8),AMERICAN RIVER,SACRAMENTO,-121.129723,38.693054,350,National Weather Service,Sacramento River
FLO,FEATHER RIVER AT LIVE OAK,FEATHER RIVER,SUTTER,-121.636,39.248,65,Sutter County,Sacramento River
FLT,GOODYEAR SLOUGH OUTFALL @ NAVAL FLEET,DELTA,SOLANO,-122.102048,38.080379,0,CA Dept of Water Resources/Div of Environmental Services,Sacramento River
FMD,FRENCH MEADOWS,AMERICAN RIVER,PLACER,-120.468,39.112,"5,263",Placer County Water Agency,Sacramento River
FNF,FURNACE FLAT,YUBA RIVER,NEVADA,-120.503,39.355,"6,700","Pacific Gas and Electric Company, Auburn",Sacramento River
FNP,FINDLEY PEAK,YUBA RIVER,NEVADA,-120.572,39.47,"6,500",Nevada Irrigation District,Sacramento River
FOD,LAKE FORDYCE,YUBA RIVER,NEVADA,-120.5,39.36,"6,500","Pacific Gas and Electric Company, Auburn",Sacramento River
FOL,FOLSOM LAKE,AMERICAN RIVER,SACRAMENTO,-121.183,38.683,466,US Bureau of Reclamation,Sacramento River
FOR,FOUR TREES,FEATHER RIVER,PLUMAS,-121.32168,39.81278,"5,202",CA Dept of Water Resources/O&M Oroville Field Division,Sacramento River
FOW,FEATHER R OWA SO BOUNDARY NR GRIDLEY,FEATHER RIVER,BUTTE,-121.6194,39.4025,100,CA Dept of Water Resources/North Region Office,Sacramento River
FP3,FREDONYER PASS 3,FEATHER RIVER,LASSEN,-120.872,40.375,"5,850",Eagle Lake Ranger District,Sacramento River
FPD,FRESH POND,AMERICAN RIVER,EL DORADO,-120.536629,38.759818,"3,770",Sacramento Municipal Utility District,Sacramento River
FPT,SACRAMENTO RIVER AT FREEPORT,SACRAMENTO RIVER,SACRAMENTO,-121.5003,38.456112,0,US Geological Survey,Sacramento River
FRA,FEATHER RIVER AT MILE 61.6,FEATHER RIVER,BUTTE,-121.597,39.468,125,CA Dept of Water Resources/O&M Oroville Field Division,Sacramento River
FRD,FRENCHMAN DAM,FEATHER RIVER,PLUMAS,-120.183,39.883,"5,517",CA Dept of Water Resources/O&M Oroville Field Division,Sacramento River
FRE,SACRAMENTO R @ FREMONT WEIR(CREST 32.0'),SACRAMENTO RIVER,YOLO,-121.667274,38.759258,40,CA Dept of Water Resources/North Central Region Office,Sacramento River
FRH,FORESTHILL R S,AMERICAN RIVER,PLACER,-120.85,39.017,"3,015",US Forest Service,Sacramento River
FRL,FRENCH LAKE,YUBA RIVER,NEVADA,-120.544,39.44,"6,664",Nevada County,Sacramento River
FRN,FORNI RIDGE,AMERICAN RIVER,EL DORADO,-120.215919,38.80397,"7,600",US Bureau of Reclamation,Sacramento River
FRP,FARRAR PARK,DELTA,SAN JOAQUIN,-121.639129,38.011698,0,US Bureau of Reclamation,Sacramento River
FSB,FEATHER R AT BOYD'S LNDNG ABV STAR BEND,FEATHER RIVER,SUTTER,-121.610435,39.045498,50,CA Dept of Water Resources/North Central Region Office,Sacramento River
FSC,FOLSOM SOUTH CANAL,AMERICAN RIVER,SACRAMENTO,-121.183,38.65,132,US Bureau of Reclamation,Sacramento River
FSF,FOLSOM LAKE SAFCA WCD,AMERICAN RIVER,SACRAMENTO,-121.183,38.683,466,US Bureau of Reclamation,Sacramento River
FTA,FEATHER RIVER BELOW THERMALITO AFTERBAY,FEATHER RIVER,BUTTE,-121.639539,39.452924,125,CA Dept of Water Resources/North Central Region Office,Sacramento River
FTO,FEATHER RIVER AT OROVILLE,FEATHER RIVER,BUTTE,-121.547,39.522,149,CA Dept of Water Resources/DFM-Hydro-Water Supply Fcasting,Sacramento River
FTT,FEATHER DIVERSION FROM L TRUCKEE R,FEATHER RIVER,SIERRA,-120.305916,39.492668,"9,999",.None Specified,Sacramento River
FW1,FREMONT WEIR FISH PASSAGE UPSTREAM,SACRAMENTO RIVER,YOLO,-121.646914,38.764369,20,CA Dept of Water Resources/Div of Environmental Services,Sacramento River
FW2,FREMONT WEIR FISH PASSAGE DOWNSTREAM,SACRAMENTO RIVER,YOLO,-121.646898,38.764142,20,CA Dept of Water Resources/Div of Environmental Services,Sacramento River
G01,GREYHORSE 2 NODE 1,AMERICAN RIVER,PLACER,-120.349317,39.128929,"6,200",UC Davis,Sacramento River
G02,GREYHORSE 2 NODE 2,AMERICAN RIVER,PLACER,-120.34872,39.1295,"6,200",UC Davis,Sacramento River
G03,GREYHORSE 2 NODE 3,AMERICAN RIVER,PLACER,-120.349488,39.130142,"6,200",UC Davis,Sacramento River
G04,GREYHORSE 2 NODE 4,AMERICAN RIVER,PLACER,-120.349858,39.13135,"6,200",UC Davis,Sacramento River
G05,GREYHORSE 2 NODE 5,AMERICAN RIVER,PLACER,-120.350631,39.13117,"6,200",UC Davis,Sacramento River
G06,GREYHORSE 2 NODE 6,AMERICAN RIVER,PLACER,-120.350937,39.130229,"6,200",UC Davis,Sacramento River
G07,GREYHORSE 2 NODE 7,AMERICAN RIVER,PLACER,-120.351602,39.130711,"6,200",UC Davis,Sacramento River
G08,GREYHORSE 2 NODE 8,AMERICAN RIVER,PLACER,-120.350206,39.129417,"6,200",UC Davis,Sacramento River
G09,GREYHORSE 2 NODE 9,AMERICAN RIVER,PLACER,-120.351524,39.129636,"6,200",UC Davis,Sacramento River
G10,GREYHORSE 2 NODE 10,AMERICAN RIVER,PLACER,-120.350517,39.128703,"6,200",UC Davis,Sacramento River
G11,22N03W24E001M,SACTO VLY WEST,GLENN,-122.155925,39.747338,232,CA Dept of Water Resources/North Region Office,Sacramento River
G12,22N03W24E002M,SACTO VLY WEST,GLENN,-122.155925,39.747338,232,CA Dept of Water Resources/North Region Office,Sacramento River
G13,22N03W24E003M,SACTO VLY WEST,GLENN,-122.155925,39.747338,232,CA Dept of Water Resources/North Region Office,Sacramento River
G14,22N04W01A001M,STONY CREEK,GLENN,-122.252177,39.79749,318,CA Dept of Water Resources/North Region Office,Sacramento River
G15,22N04W01A002M,STONY CREEK,GLENN,-122.252177,39.79749,318,CA Dept of Water Resources/North Region Office,Sacramento River
G16,22N04W01A003M,STONY CREEK,GLENN,-122.252177,39.79749,318,CA Dept of Water Resources/North Region Office,Sacramento River
G17,22N04W01A004M,STONY CREEK,GLENN,-122.252177,39.79749,318,CA Dept of Water Resources/North Region Office,Sacramento River
G18,22N01W29N001M,STONY CREEK,GLENN,-122.01052,39.72627,151,CA Dept of Water Resources/North Region Office,Sacramento River
G19,22N01W29N002M,STONY CREEK,GLENN,-122.01052,39.72627,151,CA Dept of Water Resources/North Region Office,Sacramento River
G20,22N01W29N003M,STONY CREEK,GLENN,-122.01052,39.72627,150,CA Dept of Water Resources/North Region Office,Sacramento River
G21,22N01W29N004M,STONY CREEK,GLENN,-122.01052,39.72627,149,CA Dept of Water Resources/North Region Office,Sacramento River
GBN,GIBSONVILLE,YUBA RIVER,SIERRA,-120.932,39.725,"5,400",South Feather Water and Power Agency,Sacramento River
GES,SACRAMENTO RIVER BELOW GEORGIANA SLOUGH,SACRAMENTO RIVER,SACRAMENTO,-121.5234,38.2389,0,US Geological Survey,Sacramento River
GGS,GEORGIANA SLOUGH,DELTA,SACRAMENTO,-121.517,38.238,2,Sacramento County,Sacramento River
GH1,GREYHORSE NODE 1,AMERICAN RIVER,PLACER,-120.361372,39.122312,"6,200",UC Davis,Sacramento River
GH2,GREYHORSE NODE 2,AMERICAN RIVER,PLACER,-120.361569,39.122312,"6,200",UC Davis,Sacramento River
GH3,GREYHORSE NODE 3,AMERICAN RIVER,PLACER,-120.361237,39.122829,"6,200",UC Davis,Sacramento River
GH4,GREYHORSE NODE 4,AMERICAN RIVER,PLACER,-120.360833,39.123418,"6,200",UC Davis,Sacramento River
GH5,GREYHORSE NODE 5,AMERICAN RIVER,PLACER,-120.36108,39.124216,"6,200",UC Davis,Sacramento River
GH6,GREYHORSE NODE 6,AMERICAN RIVER,PLACER,-120.362456,39.124087,"6,200",UC Davis,Sacramento River
GH7,GREYHORSE NODE 7,AMERICAN RIVER,PLACER,-120.362765,39.123559,"6,200",UC Davis,Sacramento River
GH8,GREYHORSE NODE 8,AMERICAN RIVER,PLACER,-120.362462,39.123003,"6,200",UC Davis,Sacramento River
GH9,GREYHORSE NODE 9,AMERICAN RIVER,PLACER,-120.362001,39.123503,"6,200",UC Davis,Sacramento River
GIB,GIBSON,SACRAMENTO RIVER,SHASTA,-122.39917,41.022221,"1,633",CA Dept of Water Resources/DFM-Hydro-SMN,Sacramento River
GKS,GREEK STORE,AMERICAN RIVER,PLACER,-120.5616,39.07468,"5,600",US Bureau of Reclamation,Sacramento River
GLL,GERLE LAKE,AMERICAN RIVER,EL DORADO,-120.393056,38.969167,"5,860",Sacramento Municipal Utility District,Sacramento River
GOD,GODFATHER II ON SUISUN SLOUGH,DELTA,SOLANO,-122.0812,38.1238,0,CA Dept of Water Resources/Div of Environmental Services,Sacramento River
GOL,GOLD LAKE,FEATHER RIVER,SIERRA,-120.617167,39.674767,"6,750",CA Dept of Water Resources/Operations and Maintenance,Sacramento River
GPH,GRIZZLY POWERHOUSE,FEATHER RIVER,PLUMAS,-121.279265,39.889279,"4,370",Pacific Gas & Electric,Sacramento River
GRD,GIRARD,SACRAMENTO RIVER,SHASTA,-122.283,41.133,"4,800",US Bureau of Reclamation,Sacramento River
GRE,GREENVILLE,FEATHER RIVER,PLUMAS,-120.9412,40.1394,"3,560",CA Dept of Water Resources/O&M Oroville Field Division,Sacramento River
GRG,GEORGETOWN RS (USFS),AMERICAN RIVER,EL DORADO,-120.8,38.933,"3,001",US Forest Service,Sacramento River
GRI,GRINDSTONE CK NR GRINDSTONE RANCHERIA,STONY CREEK,GLENN,-122.53054,39.67911,630,US Bureau of Reclamation,Sacramento River
GRL,FEATHER RIVER NEAR GRIDLEY,FEATHER RIVER,BUTTE,-121.647369,39.366577,92,CA Dept of Water Resources/Operations and Maintenance,Sacramento River
GRZ,GRIZZLY RIDGE,FEATHER RIVER,PLUMAS,-120.645,39.917,"6,900",CA Dept of Water Resources/Operations and Maintenance,Sacramento River
GSM,GEORGIANA SLOUGH AT MOKELUMNE R,MOKELUMNE RIVER,SACRAMENTO,-121.582974,38.129533,18,CA Dept of Water Resources/North Central Region Office,Sacramento River
GSS,GEORGIANA SLOUGH AT SACRAMENTO RIVER,SACRAMENTO RIVER,SACRAMENTO,-121.518,38.237,10,US Geological Survey,Sacramento River
GSV,GRASS VALLEY,YUBA RIVER,NEVADA,-121.067,39.217,"2,400",National Weather Service,Sacramento River
GTW,GEORGETOWN (USBR),AMERICAN RIVER,EL DORADO,-120.789703,38.924572,"3,250",US Bureau of Reclamation,Sacramento River
GVY,GRASS VALLEY,YUBA RIVER,NEVADA,-121.068336,39.205276,"2,400",CA Dept of Water Resources/DFM-Hydro-SMN,Sacramento River
GYB,N YUBA R BLW GOODYEARS BAR,YUBA RIVER,SIERRA,-120.938004,39.524895,"2,453",US Geological Survey,Sacramento River
GYR,GRAY ROCK LAKES,SACRAMENTO RIVER,SISKIYOU,-122.417,41.217,"6,200",Mount Shasta Ranger District,Sacramento River
GYS,GOODYEAR SLOUGH,DELTA,SOLANO,-122.095,38.118,0,CA Dept of Water Resources/Div of Environmental Services,Sacramento River
GZM,GRIZZLY BAY AT HEAD OF MONTEZUMA SL BUOY,DELTA,SOLANO,-122.060196,38.141304,0,CA Dept of Water Resources/Div of Environmental Services,Sacramento River
H41,SAN JOAQUIN R AT HWY 41,SAN JOAQUIN RIVER,MADERA,-119.7932,36.8762,260,US Bureau of Reclamation,Sacramento River
HAM,HAMILTON BRANCH,FEATHER RIVER,PLUMAS,-121.0914,40.2725,"4,560",CA Dept of Water Resources/Flood Management,Sacramento River
HBP,HARVEY O BANKS PUMPING P (KA000331),DELTA,CONTRA COSTA,-121.620278,37.801944,4,CA Dept of Water Resources/Operations and Maintenance,Sacramento River
HCB,HAT CK BLW HAT CK,HAT CREEK,SHASTA,-121.552307,40.862522,"3,284",CA Dept of Water Resources/North Region Office,Sacramento River
HCN,HAT CK NR HAT CK,HAT CREEK,SHASTA,-121.422783,40.68911,"4,274",CA Dept of Water Resources/North Region Office,Sacramento River
HDC,HENDRICKS CANAL,FEATHER RIVER,BUTTE,-121.529,39.934,"9,999",Pacific Gas & Electric,Sacramento River
HHL,HELL HOLE (PCWA),AMERICAN RIVER,PLACER,-120.407,39.058,"4,630",Placer County Water Agency,Sacramento River
HKR,HEART K RANCH,FEATHER RIVER,PLUMAS,-120.693752,40.067822,"3,773",Center for Western Weather and Water Extremes,Sacramento River
HLC,HILLCREST,PIT RIVER,SHASTA,-121.883,40.867,"3,440",US Bureau of Reclamation,Sacramento River
HLH,HELL HOLE (USFS),AMERICAN RIVER,PLACER,-120.4217,39.0717,"4,580",US Forest Service,Sacramento River
HLL,HOLLAND TRACT,DELTA,CONTRA COSTA,-121.580617,38.006986,0,US Bureau of Reclamation,Sacramento River
HMB,HUMBUG,FEATHER RIVER,PLUMAS,-121.368,40.115,"6,500",CA Dept of Water Resources/O&M Oroville Field Division,Sacramento River
HMC,SACRAMENTO R AT HAMILTON CITY-MAIN CH,SACRAMENTO RIVER,GLENN,-121.997879,39.750923,145,CA Dept of Water Resources/North Region Office,Sacramento River
HPP,HYATT POWER PLANT,FEATHER RIVER,BUTTE,-121.485173,39.53322,400,CA Dept of Water Resources/Operations and Maintenance,Sacramento River
HRF,HARKNESS FLAT,FEATHER RIVER,LASSEN,-121.27295,40.40666,"5,946","Pacific Gas and Electric Company, Rogers Flat",Sacramento River
HRK,HARKNESS FLAT,FEATHER RIVER,LASSEN,-121.275,40.418,"6,200",CA Dept of Water Resources/Operations and Maintenance,Sacramento River
HRO,HARVEY O BANKS PUMPING PLANT,DELTA,CONTRA COSTA,-121.623,37.798,4,CA Dept of Water Resources/O&M San Joaquin Field Division,Sacramento River
HRY,STRONG RANCH - HURLEY WAY,AMERICAN RIVER,SACRAMENTO,-121.405281,38.586945,35,Sacramento County,Sacramento River
HRZ,HIRZ,SACRAMENTO RIVER,SHASTA,-122.25,40.9,"3,200",US Bureau of Reclamation,Sacramento River
HS2,HUMBUG SUMMIT 2,FEATHER RIVER,PLUMAS,-121.30726,40.18496,"4,956","Pacific Gas and Electric Company, Rogers Flat",Sacramento River
HSL,HILL SLOUGH,DELTA,SOLANO,-122.024,38.2222,0,CA Dept of Water Resources/Div of Environmental Services,Sacramento River
HST,AMERICAN RIVER AT H STREET BRIDGE,AMERICAN RIVER,SACRAMENTO,-121.423691,38.56871,45,CA Dept of Water Resources/North Central Region Office,Sacramento River
HTC,HAT CREEK #1 PH (PG&E),PIT RIVER,LASSEN,-121.55,40.933,"3,015",Pacific Gas & Electric,Sacramento River
HTS,HAMILTON TEST SITE,SACRAMENTO RIVER,GLENN,-121.997879,39.750923,145,CA Dept of Water Resources/North Central Region Office,Sacramento River
HUN,HUNTER CUT AT MONTEZUMA SLOUGH,DELTA,SOLANO,-122.0527,38.156,0,CA Dept of Water Resources/Div of Environmental Services,Sacramento River
HVR,HIGH VALLEY ROAD,CACHE CREEK,LAKE,-122.7111,39.065,"2,460",US Geological Survey,Sacramento River
