ID,Station Name,River Basin,County,Longitude,Latitude,ElevationFeet,Operator,HydrologicArea
VEN,VENADO,RUSSIAN RIVER,SONOMA,-123.018059,38.6087,"1,260",CA Dept of Water Resources/DFM-Hydro-SMN,North Coast
W3B,WILLOW CK NR 3RD BRIDGE,RUSSIAN RIVER,SONOMA,-123.06781,38.430408,82,National Weather Service,North Coast
WDG,WINDY GAP,RUSSIAN RIVER,LAKE,-123.00495,39.23437,"2,736",Center for Western Weather and Water Extremes,North Coast
WED,WEED AIRPORT,SHASTA RIVER,SISKIYOU,-122.45472,41.478889,"2,930",CA Dept of Forestry and Fire Protection,North Coast
WHN,WHALAN,TRINITY RIVER,TRINITY,-122.45,41.15,"5,400",Weaverville Ranger District,North Coast
WIL,WILLITS HOWARD RS,RUSSIAN RIVER,MENDOCINO,-123.3217,39.3506,"1,925",CA Dept of Water Resources/DFM-Hydro-SMN,North Coast
WLC,WOLFORD CABIN,TRINITY RIVER,TRINITY,-122.833,41.2,"6,150",Salmon/Scott River Ranger District,North Coast
WRM,DRY CK BLW WARM SPRINGS DAM,RUSSIAN RIVER,SONOMA,-122.9994,38.7197,188,US Army Corps of Engineers,North Coast
WRS,WARM SPRINGS (LAKE SONOMA),RUSSIAN RIVER,SONOMA,-123.01,38.723,440,US Army Corps of Engineers,North Coast
WSP,WHISPERING PINES,PUTAH CREEK,LAKE,-122.708328,38.805828,"2,700",CA Dept of Water Resources/DFM-Hydro-SMN,North Coast
WVR,WEAVERVILLE RS,TRINITY RIVER,TRINITY,-122.95,40.733,"2,050",US Forest Service,North Coast
YCK,YREKA CREEK AT ANDERSON GRADE ROAD,SHASTA RIVER,SISKIYOU,-122.604346,41.771958,"2,400",Shasta Valley Resource Conservation District,North Coast
YOR,YORKVILLE,RUSSIAN RIVER,MENDOCINO,-123.23111,38.904999,"1,100",CA Dept of Water Resources/DFM-Hydro-SMN,North Coast
YRK,YREKA,KLAMATH RIVER,SISKIYOU,-122.633,41.7,"2,625",US Forest Service,North Coast
ZEN,ZENIA,EEL RIVER,TRINITY,-123.459793,40.208401,"4,000",CA Dept of Water Resources/DFM-Hydro-SMN,North Coast
