ID,Station Name,River Basin,County,Longitude,Latitude,ElevationFeet,Operator,HydrologicArea
HNT,HUNTINGTON LAKE (USBR),SAN JOAQUIN RIVER,FRESNO,-119.220482,37.22757,"7,000",US Bureau of Reclamation,San Joaquin River
HOL,HOLLAND CUT NEAR BETHEL ISLAND,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.5819,38.0164,0,USGS/DWR,San Joaquin River
HPS,HELMS PUMPED STORAGE PLANT,KINGS RIVER,FRESNO,-118.968266,37.029331,"6,463",Pacific Gas & Electric,San Joaquin River
HRD,HENNESS RIDGE DRIVE,MERCED RIVER,MARIPOSA,-119.70376,37.6455,"6,122",Center for Western Weather and Water Extremes,San Joaquin River
HRG,HERRING CREEK,STANISLAUS RIVER,TUOLUMNE,-119.942,38.242,"7,300","Pacific Gas and Electric Company, Angels Camp",San Joaquin River
HRS,HORSE MEADOW,TUOLUMNE RIVER,TUOLUMNE,-119.662,38.158,"8,400",CA Dept of Water Resources/DFM-Hydro-SMN,San Joaquin River
HRT,HEART LAKE,SAN JOAQUIN RIVER,FRESNO,-118.877,37.272,"10,100","Southern California Edison Company, Big Creek",San Joaquin River
HTH,HETCH HETCHY,TUOLUMNE RIVER,TUOLUMNE,-119.783,37.95,"3,870",Hetch Hetchy Water and Power,San Joaquin River
HTT,HUNTINGTON LAKE,SAN JOAQUIN RIVER,FRESNO,-119.222,37.228,"7,000","Southern California Edison Company, Big Creek",San Joaquin River
ISD,IRONHOUSE SANITARY DISTRICT,SAN JOAQUIN RIVER,CONTRA COSTA,-121.7094,38.0013,6,Contra Costa County,San Joaquin River
ISH,ITALIAN SLOUGH HEADWATER NR BYRON,SAN JOAQUIN RIVER,CONTRA COSTA,-121.602959,37.840122,5,CA Dept of Water Resources/North Central Region Office,San Joaquin River
JBP,JAMES BYPASS,SAN JOAQUIN RIVER,FRESNO,-120.18,36.653,170,Reclamation District 1606,San Joaquin River
JCM,JACKASS MEADOW,SAN JOAQUIN RIVER,MADERA,-119.33,37.497,"6,950",Bass Lake Ranger District,San Joaquin River
JNK,JENKINSON LAKE,COSUMNES RIVER,EL DORADO,-120.56,38.713,"3,482",El Dorado Irrigation District,San Joaquin River
JSD,JERSEYDALE,MERCED RIVER,MARIPOSA,-119.84,37.542,"3,900",US Forest Service,San Joaquin River
JTR,JONES TRACT,DELTA,SAN JOAQUIN,-121.5182,37.9224,-19,CA Dept of Water Resources/North Central Region Office,San Joaquin River
K10,HAAS POWERHOUSE,KINGS RIVER,FRESNO,-119.02022,36.92744,"4,106",Pacific Gas & Electric,San Joaquin River
K2P,KERCKHOFF 2 POWERHOUSE,SAN JOAQUIN RIVER,FRESNO,-119.55785,37.07247,543,Pacific Gas & Electric,San Joaquin River
KC5,BALCH POWERHOUSE COMBINED FLOW,KINGS RIVER,FRESNO,-119.08758,36.90894,"1,718",Pacific Gas & Electric,San Joaquin River
KIB,LOWER KIBBIE RIDGE,TUOLUMNE RIVER,TUOLUMNE,-119.879245,38.033024,"6,700",CA Dept of Water Resources/DFM-Hydro-SMN,San Joaquin River
KKR,KERCKHOFF RESERVOIR,SAN JOAQUIN RIVER,FRESNO,-119.52553,37.12811,974,Pacific Gas & Electric,San Joaquin River
KOT,STANISLAUS R AT KOETITZ RANCH,STANISLAUS RIVER,STANISLAUS,-121.170194,37.69978,54,CA Dept of Water Resources/South Central Region Office,San Joaquin River
KRC,KERRICK CORRAL,TUOLUMNE RIVER,TUOLUMNE,-119.96,38.177,"7,000",Summit Ranger District,San Joaquin River
KRT,KINGS R NR TRIMMER,KINGS RIVER,FRESNO,-119.1408,36.8747,942,US Army Corps of Engineers,San Joaquin River
KSP,KAISER POINT,SAN JOAQUIN RIVER,FRESNO,-119.103371,37.29818,"9,200",US Bureau of Reclamation,San Joaquin River
KSR,KAISER PASS,SAN JOAQUIN RIVER,FRESNO,-119.102,37.295,"9,100","Southern California Edison Company, Big Creek",San Joaquin River
LB2,LUMBERYARD 2,MOKELUMNE RIVER,AMADOR,-120.305,38.545,"6,500",Amador Ranger District,San Joaquin River
LBN,LOS BANOS (CDF),SAN JOAQUIN RIVER,MERCED,-121.049,37.053,350,CA Dept of Forestry and Fire Protection,San Joaquin River
LBS,LOS BANOS DAM,SAN JOAQUIN RIVER,MERCED,-120.93,36.994,350,CA Dept of Water Resources/O&M San Joaquin Field Division,San Joaquin River
LCF,LITTLEJOHN CK AT FARMINGTON,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.0017,37.9267,113,US Army Corps of Engineers,San Joaquin River
LDC,LITTLE DRY CREEK (USBR),SAN JOAQUIN RIVER,FRESNO,-119.729557,36.934193,350,US Bureau of Reclamation,San Joaquin River
LEA,LAKE ALPINE RESERVOIR,STANISLAUS RIVER,ALPINE,-120.002777,38.47139,"7,302",Northern California Power Agency,San Joaquin River
LGN,TUOLUMNE R BLW LA GRANGE DAM NR LA GRANG,TUOLUMNE RIVER,STANISLAUS,-120.442139,37.666321,170,US Geological Survey,San Joaquin River
LGR,LA GRANGE RELEASE,TUOLUMNE RIVER,STANISLAUS,-120.462,37.667,52,US Army Corps of Engineers,San Joaquin River
LKB,LOWER KIBBIE,TUOLUMNE RIVER,TUOLUMNE,-119.878,38.033,"6,700",Summit Ranger District,San Joaquin River
LMT,LOWER MET,MOKELUMNE RIVER,CALAVERAS,-120.1499,38.4332,"7,063",UC Merced,San Joaquin River
LPC,LAPACHET RANCH,CALAVERAS RIVER,SAN JOAQUIN,-120.976,38.032,260,San Joaquin County,San Joaquin River
LPS,LITTLE POTATO SLOUGH AT TERMINOUS,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.4961,38.0964,0,US Geological Survey,San Joaquin River
LUS,SAN LUIS RESERVOIR (STATE),SAN JOAQUIN VLY WEST,MERCED,-121.002,37.001,543,CA Dept of Water Resources,San Joaquin River
LWB,LOWER BEAR,MOKELUMNE RIVER,AMADOR,-120.257,38.538,"5,824",Pacific Gas & Electric,San Joaquin River
LYS,LYONS RESERVOIR,STANISLAUS RIVER,TUOLUMNE,-120.166,38.094,"4,134",Pacific Gas & Electric,San Joaquin River
M11,NF MOKELUMNE R BL SALT SPRINGS DAM,MOKELUMNE RIVER,CALAVERAS,-120.220001,38.49361,"3,590",Pacific Gas & Electric,San Joaquin River
M29,TIGER CREEK CONDUIT,MOKELUMNE RIVER,AMADOR,-120.22027,38.49584,"3,691",Pacific Gas & Electric,San Joaquin River
M38,NF MOKELUMNE R AB TIGER CREEK,MOKELUMNE RIVER,AMADOR,-120.489166,38.446667,"2,338",Pacific Gas & Electric,San Joaquin River
M46,NF MOKELUMNE R BL ELECTRA DIVERSION,MOKELUMNE RIVER,AMADOR,-120.548889,38.420834,"1,980",Pacific Gas & Electric,San Joaquin River
M53,SALT SPRINGS 2 POWERHOUSE,MOKELUMNE RIVER,AMADOR,-120.21821,38.4979,"3,698",Pacific Gas & Electric,San Joaquin River
M64,WEST POINT POWERHOUSE,MOKELUMNE RIVER,ALAMEDA,-120.54958,38.4209,"2,028",Pacific Gas & Electric,San Joaquin River
M65,ELECTRA POWERHOUSE,MOKELUMNE RIVER,AMADOR,-120.6699,38.33101,686,Pacific Gas & Electric,San Joaquin River
M69,SALT SPRINGS 1 POWERHOUSE,MOKELUMNE RIVER,AMADOR,-120.218,38.49794,"3,780",Pacific Gas & Electric,San Joaquin River
MAB,MIDDLE RIVER ABOVE BARRIER,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.472763,37.885181,7,CA Dept of Water Resources/North Central Region Office,San Joaquin River
MAR,MARIPOSA CREEK DAM,MERCED RIVER,MARIPOSA,-120.147,37.292,459,US Army Corps of Engineers,San Joaquin River
MBB,MERCED RIVER NEAR BRICEBURG,MERCED RIVER,MARIPOSA,-119.9781,37.5989,"1,150",Mariposa Public Utility District,San Joaquin River
MBG,MERCED R NR BRICEBURG #2,MERCED RIVER,MARIPOSA,-119.967757,37.604775,"1,150",Merced Irrigation District,San Joaquin River
MBH,MERCED R BLW CROCKER-HUFFMAN DAM,MERCED RIVER,MERCED,-120.380196,37.518223,294,Merced Irrigation District,San Joaquin River
MBN,MERCED R AT SHAFFER BRIDGE NR CRESSY,MERCED RIVER,MERCED,-120.608803,37.454224,117,Merced Irrigation District,San Joaquin River
MBT,NF MOKELUMNE R BL TIGER CREEK AFTERBAY,MOKELUMNE RIVER,AMADOR,-120.503891,38.440277,"2,220",Pacific Gas & Electric,San Joaquin River
MCC,COSUMNES RIVER NEAR MCCONNELL,COSUMNES RIVER,SACRAMENTO,-121.343735,38.357666,5,CA Dept of Water Resources/North Central Region Office,San Joaquin River
MCF,METCALF GAP,FRESNO RIVER,MADERA,-119.765,37.41,"3,300",CA Dept of Forestry and Fire Protection,San Joaquin River
MCI,MCINTIRE ROAD,MOKELUMNE RIVER,SAN JOAQUIN,-121.038,38.22,180,San Joaquin County,San Joaquin River
MCK,BEAR CREEK AT MC KEE ROAD,SAN JOAQUIN RIVER,MERCED,-120.4456,37.3092,167,US Army Corps of Engineers,San Joaquin River
MCN,MOCCASIN,TUOLUMNE RIVER,TUOLUMNE,-120.299006,37.810184,938,Hetch Hetchy Water and Power,San Joaquin River
MCS,LAKE MC SWAIN,MERCED RIVER,MARIPOSA,-120.309,37.52,425,Merced County,San Joaquin River
MDB,MUSTANG CREEK DETENTION BASIN,MERCED RIVER,MERCED,-120.655281,37.488056,188,Eastside Water District,San Joaquin River
MDE,MODESTO IRRIG DISTRICT OFFICE,TUOLUMNE RIVER,STANISLAUS,-121.001,37.65,91,Modesto Irrigation District,San Joaquin River
MDM,MIDDLE RIVER AT MIDDLE RIVER,DELTA,SAN JOAQUIN,-121.534,37.943,10,US Geological Survey,San Joaquin River
MDO,MODESTO RESERVOIR,TUOLUMNE RIVER,STANISLAUS,-120.675,37.657,210,Modesto Irrigation District,San Joaquin River
MDR,MADERA,SAN JOAQUIN FLOOR,MADERA,-120.033,36.95,270,Madera County,San Joaquin River
MDS,MERCED RIVER-NORTH SIDE CANAL,MERCED RIVER,MERCED,-120.309,37.52,"9,999",Merced Irrigation District,San Joaquin River
MEN,SAN JOAQUIN RIVER NEAR MENDOTA,SAN JOAQUIN RIVER,FRESNO,-120.378227,36.810505,170,US Geological Survey,San Joaquin River
MFS,MERCED,SAN JOAQUIN FLOOR,MERCED,-120.517,37.283,153,Merced County,San Joaquin River
MGN,MAGOON,FRESNO RIVER,MARIPOSA,-119.8125,37.4894,"3,150",US Army Corps of Engineers,San Joaquin River
MHB,COSUMNES RIVER AT MICHIGAN BAR,COSUMNES RIVER,SACRAMENTO,-121.045219,38.500187,168,US Geological Survey,San Joaquin River
MHH,MOCCASIN MET STATION,TUOLUMNE RIVER,TUOLUMNE,-120.296861,37.810151,930,San Francisco PUC,San Joaquin River
MHO,MIDDLE RIVER NEAR HOWARD ROAD BRIDGE,DELTA,SAN JOAQUIN,-121.383306,37.876222,0,CA Dept of Water Resources/North Central Region Office,San Joaquin River
MHR,MIDDLE RIVER AT HOWARD ROAD BRIDGE,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.384,37.877,20,CA Dept of Water Resources/North Central Region Office,San Joaquin River
MI1,FRIANT DAM MADERA CANAL,SAN JOAQUIN RIVER,FRESNO,-119.705,37.001,581,US Bureau of Reclamation,San Joaquin River
MI2,FRIANT DAM FK CANAL,SAN JOAQUIN RIVER,FRESNO,-119.705,37.001,581,US Bureau of Reclamation,San Joaquin River
MIL,FRIANT DAM (MILLERTON),SAN JOAQUIN RIVER,FRESNO,-119.705,37.001,581,US Bureau of Reclamation,San Joaquin River
MKM,MOKELUMNE-MOKELUMNE HILL,MOKELUMNE RIVER,AMADOR,-120.719,38.313,575,East Bay Municipal Utility District,San Joaquin River
MKN,NF MOKELUMNE R BLW SNODGRASS SLOUGH,MOKELUMNE RIVER,SAN JOAQUIN,-121.50677,38.223138,9,CA Dept of Water Resources/North Central Region Office,San Joaquin River
MLK,MERCED LAKE,MERCED RIVER,MARIPOSA,-119.40572,37.73855,"7,300",National Park Service,San Joaquin River
MMF,MERCED RIVER BELOW MERCED FALLS,MERCED RIVER,MERCED,-120.331,37.522,310,Merced Irrigation District,San Joaquin River
MNP,MONO PASS,SAN JOAQUIN RIVER,FRESNO,-118.773,37.438,"11,450","Southern California Edison Company, Big Creek",San Joaquin River
MOD,TUOLUMNE RIVER AT MODESTO,TUOLUMNE RIVER,STANISLAUS,-120.987991,37.626877,90,US Geological Survey,San Joaquin River
MOK,MOKELUMNE R AT SAN JOAQUIN RIVER,MOKELUMNE RIVER,SAN JOAQUIN,-121.5711,38.1061,0,USGS/DWR,San Joaquin River
MPG,MARIPOSA GROVE,MERCED RIVER,MARIPOSA,-119.6,37.5,"6,400",UC Merced,San Joaquin River
MPL,MAMMOTH POOL,SAN JOAQUIN RIVER,FRESNO,-119.328,37.329,"3,330",Southern California Edison Company,San Joaquin River
MRB,SAN JOAQUIN R AT MAZE RD BRIDGE,SAN JOAQUIN RIVER,STANISLAUS,-121.2276,37.6414,39,CA Dept of Water Resources/South Central Region Office,San Joaquin River
MRC,MERCED R NR MERCED FALLS,MERCED RIVER,MERCED,-120.331,37.522,311,US Geological Survey,San Joaquin River
MRP,MARIPOSA RANGER STATION,MERCED RIVER,MARIPOSA,-119.986946,37.504166,"2,250",CA Dept of Forestry and Fire Protection,San Joaquin River
MRQ,MARIPOSA CK BLW MARIPOSA DAM,LITTLEJOHN CREEK,MARIPOSA,-120.1617,37.28,346,US Army Corps of Engineers,San Joaquin River
MRS,MORMON SLOUGH AT BELLOTA (USACE),CALAVERAS RIVER,CALAVERAS,-121.012,38.054,130,US Army Corps of Engineers,San Joaquin River
MRU,MIDDLE RIVER AT UNDINE ROAD,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.386,37.8339,0,CA Dept of Water Resources/North Central Region Office,San Joaquin River
MRX,MIDDLE RIVER NEAR TRACY BLVD,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.467395,37.881415,13,CA Dept of Water Resources/North Central Region Office,San Joaquin River
MSD,SAN JOAQUIN RIVER AT MOSSDALE BRIDGE,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.306,37.786,31,CA Dept of Water Resources/Div of Environmental Services,San Joaquin River
MSG,MUD SLOUGH NR GUSTINE,SAN JOAQUIN RIVER,MERCED,-120.9056,37.2625,70,US Geological Survey,San Joaquin River
MSN,MERCED RIVER NEAR SNELLING,MERCED RIVER,MERCED,-120.451,37.502,260,CA Dept of Water Resources/South Central Region Office,San Joaquin River
MST,MERCED RIVER NEAR STEVINSON,MERCED RIVER,MERCED,-120.931,37.371,82,CA Dept of Water Resources/South Central Region Office,San Joaquin River
MTB,MIDDLE RIVER AT TRACY BLVD,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.456,37.881,20,CA Dept of Water Resources/North Central Region Office,San Joaquin River
MTE,MOUNT ELIZABETH,TUOLUMNE RIVER,TUOLUMNE,-120.241,38.057,"4,933",US Forest Service,San Joaquin River
MTF,MOUNTAIN REST,SAN JOAQUIN RIVER,FRESNO,-119.371,37.054,"4,100",US Forest Service,San Joaquin River
MTO,MF TUOLUMNE R NR OAKLAND REC CAMP,TUOLUMNE RIVER,TUOLUMNE,-120.01225,37.82816,"2,800",City and County of San Francisco,San Joaquin River
MTZ,MT. ZION,MOKELUMNE RIVER,AMADOR,-120.6525,38.39,"2,968",CA Dept of Forestry and Fire Protection,San Joaquin River
MUP,MIDDLE RIVER AT UNION POINT,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.488361,37.890778,0,CA Dept of Water Resources/North Central Region Office,San Joaquin River
NDC,N FK KINGS R ABV DINKET CK,KINGS RIVER,FRESNO,-119.1206,36.915,"2,001","Pacific Gas and Electric Company, Auberry",San Joaquin River
NDV,NORTH FORK DIVERSION DAM,STANISLAUS RIVER,ALPINE,-120.01667,38.438332,"6,695",Northern California Power Agency,San Joaquin River
NEW,SAN JOAQUIN RIVER NEAR NEWMAN,SAN JOAQUIN RIVER,MERCED,-120.97715,37.350494,90,US Geological Survey,San Joaquin River
NFM,NORTH FORK MERCED RIVER NEAR DOGTOWN,MERCED RIVER,MARIPOSA,-120.052888,37.652714,"1,335",Merced Irrigation District,San Joaquin River
NFR,NORTH FORK R S,SAN JOAQUIN RIVER,MADERA,-119.5,37.233,"2,630",US Forest Service,San Joaquin River
NFW,N FK WILLOW CK NR SUGAR PINE,SAN JOAQUIN RIVER,MADERA,-119.5592,37.3978,"5,200",Madera Irrigation District,San Joaquin River
NGF,NIAGARA FLAT,STANISLAUS RIVER,TUOLUMNE,-119.912,38.327,"6,500","Pacific Gas and Electric Company, Angels Camp",San Joaquin River
NGM,NEW GRACE MEADOW,TUOLUMNE RIVER,TUOLUMNE,-119.617,38.15,"8,900",Yosemite National Park,San Joaquin River
NGP,NEW HOGAN POOL,CALAVERAS RIVER,CALAVERAS,-120.8125,38.1503,546,US Army Corps of Engineers,San Joaquin River
NHG,NEW HOGAN LAKE,CALAVERAS RIVER,CALAVERAS,-120.812,38.152,554,US Army Corps of Engineers,San Joaquin River
NHW,NEW HOGAN WEATHER,CALAVERAS RIVER,CALAVERAS,-120.8156,38.1508,554,US Army Corps of Engineers,San Joaquin River
NKB,N FORK KINGS RIV BLW BALCH DIV DAM,KINGS RIVER,FRESNO,-119.05,36.903,"2,890",Pacific Gas & Electric,San Joaquin River
NKR,"BLACK ROCK RESERVOIR, NF KINGS BALCH DIV",KINGS RIVER,FRESNO,-119.022942,36.920315,"4,110",Pacific Gas & Electric,San Joaquin River
NKW,NF KINGS R BLW WISHON DAM,KINGS RIVER,FRESNO,-118.9722,37.0014,"6,300",Pacific Gas & Electric,San Joaquin River
NLL,NELLIE LAKE,SAN JOAQUIN RIVER,FRESNO,-119.225,37.257,"8,000","Southern California Edison Company, Big Creek",San Joaquin River
NMD,NF WILLOW CK BLW MANZANITA DAM,SAN JOAQUIN RIVER,MADERA,-119.5161,37.2444,"2,819","Pacific Gas and Electric Company, Auberry",San Joaquin River
NML,NEW MELONES RESERVOIR,STANISLAUS RIVER,CALAVERAS,-120.525,37.9481,"1,135",US Bureau of Reclamation,San Joaquin River
NMQ,NEW MELONES DAM HQ,STANISLAUS RIVER,TUOLUMNE,-120.49,38,960,US Army Corps of Engineers,San Joaquin River
NMS,NEW MELONES,STANISLAUS RIVER,CALAVERAS,-120.525833,37.951939,"1,400",US Bureau of Reclamation,San Joaquin River
NSD,NORTH FORK STANISLAUS R BLW DIVERSION,STANISLAUS RIVER,CALAVERAS,-120.018,38.434,"6,640",Northern California Power Agency,San Joaquin River
NTP,NATURE POINT,SAN JOAQUIN RIVER,MADERA,-119.361633,37.340221,"5,150",US Bureau of Reclamation,San Joaquin River
OAD,OLD RIVER NEAR DMC ABOVE DAM,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.542107,37.810322,4,CA Dept of Water Resources/North Central Region Office,San Joaquin River
OBB,STANISLAUS R AT ORANGE BLOSSOM BRIDGE,STANISLAUS RIVER,STANISLAUS,-120.75,37.783,117,CA Dept of Water Resources/South Central Region Office,San Joaquin River
OBD,OLD RIVER NEAR DMC BELOW DAM,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.543938,37.810963,4,CA Dept of Water Resources/North Central Region Office,San Joaquin River
OBI,OLD RIVER AT BACON ISLAND (USGS),DELTA,SAN JOAQUIN,-121.57222,37.969368,10,USGS/DWR,San Joaquin River
ODM,OLD RIVER AT DELTA MENDOTA CANAL,DELTA,SAN JOAQUIN,-121.542145,37.810295,10,USGS/DWR,San Joaquin River
OH1,OLD RIVER AT HEAD,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.331253,37.807552,15,CA Dept of Water Resources/North Central Region Office,San Joaquin River
OH4,OLD RIVER AT HIGHWAY 4,DELTA,CONTRA COSTA,-121.569168,37.891109,10,US Geological Survey,San Joaquin River
OKC,OAKDALE CANAL,TUOLUMNE RIVER,TUOLUMNE,-120.632,37.859,350,US Geological Survey,San Joaquin River
OKH,OAKHURST,FRESNO RIVER,MADERA,-119.6758,37.3447,"2,360",US Army Corps of Engineers,San Joaquin River
OKW,OAKDALE WEATHER STATION,STANISLAUS RIVER,STANISLAUS,-120.845,37.7347,186,Stanislaus County,San Joaquin River
OMR,OLD & MIDDLE RVRS TIDALLY FILTERED EST,DELTA,SAN JOAQUIN,-121.5711,37.97,10,CA Dept of Water Resources/Operations and Maintenance,San Joaquin River
ONF,ONEILL FOREBAY,SAN JOAQUIN VLY WEST,MERCED,-121.067,37.067,225,CA Dept of Water Resources/O&M San Joaquin Field Division,San Joaquin River
ONG,O'NEILL FOREBAY @ GIANELLI PUMPING PLANT,SAN JOAQUIN RIVER,MERCED,-121.0719,37.0666,0,CA Dept of Water Resources/Div of Environmental Services,San Joaquin River
ONI,CHECK 13 (O'NEILL INTAKE),SAN JOAQUIN RIVER,MERCED,-121.037378,37.090717,176,US Bureau of Reclamation,San Joaquin River
ORB,OLD RIVER AT BYRON,SAN JOAQUIN RIVER,CONTRA COSTA,-121.57,37.89,18,CA Dept of Water Resources/North Central Region Office,San Joaquin River
ORE,ORESTIMBA CREEK NR NEWMAN,SAN JOAQUIN RIVER,STANISLAUS,-121.125206,37.315491,0,US Geological Survey,San Joaquin River
ORI,OLD RIVER AT CLIFTON COURT INTAKE,SAN JOAQUIN RIVER,CONTRA COSTA,-121.5526,37.828,0,CA Dept of Water Resources/North Central Region Office,San Joaquin River
ORM,OLD RIVER UPSTREAM OF MOUNTAIN HOUSE CRK,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.51738,37.79384,5,CA Dept of Water Resources/North Central Region Office,San Joaquin River
ORQ,OLD RIVER AT QUIMBLY IS NEAR BETHEL IS,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.5645,38.0272,0,USGS/DWR,San Joaquin River
ORX,OLD RIVER ABOVE DOUGHTY CUT,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.386576,37.810997,8,CA Dept of Water Resources/North Central Region Office,San Joaquin River
OSJ,OLD RIVER AT FRANKS TRACT NEAR TERMINOUS,DELTA,SAN JOAQUIN,-121.5789,38.0711,0,USGS/DWR,San Joaquin River
OWN,OWENS CREEK DAM,MERCED RIVER,MARIPOSA,-120.187,37.282,424,US Army Corps of Engineers,San Joaquin River
OWQ,OWENS CK BLW OWENS DAM,MERCED RIVER,MERCED,-120.2783,37.2733,357,US Army Corps of Engineers,San Joaquin River
PAR,PARDEE,MOKELUMNE RIVER,CALAVERAS,-120.85,38.25,568,East Bay Municipal Utility District,San Joaquin River
PCK,PECKINPAH,SAN JOAQUIN RIVER,MADERA,-119.461197,37.246792,"5,150",US Bureau of Reclamation,San Joaquin River
PCO,PARADISE CUT ABV OLD R,DELTA,SAN JOAQUIN,-121.412306,37.801944,26,CA Dept of Water Resources/North Central Region Office,San Joaquin River
PCR,PINECREST (PG&E),STANISLAUS RIVER,TUOLUMNE,-119.983,38.2,"5,600",Pacific Gas & Electric,San Joaquin River
PDC,PARADISE CUT,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.412256,37.80206,8,CA Dept of Water Resources/North Central Region Office,San Joaquin River
PDR,MILL CREEK NEAR PIEDRA,KINGS RIVER,FRESNO,-119.3409,36.819,550,US Army Corps of Engineers,San Joaquin River
PDS,PARADISE MEADOW,TUOLUMNE RIVER,TUOLUMNE,-119.671748,38.046117,"7,650",CA Dept of Water Resources/DFM-Hydro-SMN,San Joaquin River
PDT,PODESTA,MOKELUMNE RIVER,EL DORADO,-120.228,38.605,"7,200",Amador Ranger District,San Joaquin River
PFV,PACIFIC VALLEY,MOKELUMNE RIVER,ALPINE,-119.9,38.517,"7,500","Pacific Gas and Electric Company, Angels Camp",San Joaquin River
PFW,PINE FLAT WEATHER,KINGS RIVER,FRESNO,-119.3369,36.8236,610,US Army Corps of Engineers,San Joaquin River
PGM,PEREGOY MEADOWS,MERCED RIVER,MARIPOSA,-119.625,37.667,"7,000",Yosemite National Park,San Joaquin River
PHD,PHILADELPHIA DITCH,STANISLAUS RIVER,TUOLUMNE,-120.046306,38.178021,"4,957",Pacific Gas & Electric,San Joaquin River
PIN,PINE GROVE,MOKELUMNE RIVER,AMADOR,-120.665558,38.415829,"2,440",CA Dept of Water Resources/DFM-Hydro-SMN,San Joaquin River
PKR,PARK RIDGE,KINGS RIVER,FRESNO,-118.9425,36.7242,"7,540",National Park Service,San Joaquin River
PMD,POISON MEADOW,SAN JOAQUIN RIVER,MADERA,-119.518,37.397,"6,800",Bass Lake Ranger District,San Joaquin River
PMR,PATTERSON MTN REPEATER,KINGS RIVER,FRESNO,-119.0508,36.9564,"8,140",US Army Corps of Engineers,San Joaquin River
PNB,PIONEER BASIN,SAN JOAQUIN RIVER,FRESNO,-118.795,37.457,"10,400","Southern California Edison Company, Big Creek",San Joaquin River
PNH,PANOCHE 2W,SAN JOAQUIN FLOOR,SAN BENITO,-120.867,36.6,"1,320",National Weather Service,San Joaquin River
PNT,PINEHURST,KINGS RIVER,FRESNO,-119,36.68528,"4,060",US Forest Service,San Joaquin River
PNW,PINECREST 2 RAWS NEAR PINECREST 1SW,TUOLUMNE RIVER,TUOLUMNE,-120.010559,38.186111,"5,600",US Forest Service,San Joaquin River
POH,MERCED R AT POHONO BR NR YOSEMITE,MERCED RIVER,MARIPOSA,-119.666275,37.716873,"3,862",US Geological Survey,San Joaquin River
POU,TUOLUMNE STF 2 PORTABLE RAWS,TUOLUMNE RIVER,TUOLUMNE,-120.2706,37.9487,"2,800",US Forest Service,San Joaquin River
PPP,PACHECO PUMPING PLANT (SLR00000),SAN JOAQUIN RIVER,MERCED,-121.1806,37.0619,548,CA Dept of Water Resources/Operations and Maintenance,San Joaquin River
PPS,PIUTE PASS,SAN JOAQUIN RIVER,FRESNO,-118.687,37.24,"11,300",CA Dept of Water Resources,San Joaquin River
PRI,SAN JOAQUIN R AT PRISONERS PT NR TERMINO,SAN JOAQUIN RIVER,SAN JOAQUIN,-121.5572,38.0594,0,US Geological Survey,San Joaquin River
PRY,PERRY RANCH,CALAVERAS RIVER,CALAVERAS,-120.922,38.149,315,US Army Corps of Engineers,San Joaquin River
PSR,POISON RIDGE,SAN JOAQUIN RIVER,MADERA,-119.520813,37.402821,"6,900",US Bureau of Reclamation,San Joaquin River
RCF,ROCK CK BLW FARMINGTON DAM,SAN JOAQUIN RIVER,SAN JOAQUIN,-120.9586,37.9183,100,US Army Corps of Engineers,San Joaquin River
RDN,REDINGER LAKE,SAN JOAQUIN RIVER,MADERA,-119.449,37.145,"1,403",Southern California Edison Company,San Joaquin River
REL,LOWER RELIEF VALLEY,STANISLAUS RIVER,TUOLUMNE,-119.762917,38.242917,"8,100",CA Dept of Water Resources/DFM-Hydro-SMN,San Joaquin River
RFM,RAFFERTY MEADOWS,TUOLUMNE RIVER,TUOLUMNE,-119.325,37.837,"9,400",Yosemite National Park,San Joaquin River
RIP,STANISLAUS RIVER AT RIPON,STANISLAUS RIVER,SAN JOAQUIN,-121.110497,37.729652,73,US Geological Survey,San Joaquin River
RLD,RELIEF DAM,STANISLAUS RIVER,TUOLUMNE,-119.73,38.28,"7,250","Pacific Gas and Electric Company, Angels Camp",San Joaquin River
RLF,RELIEF,STANISLAUS RIVER,TUOLUMNE,-119.733,38.267,"7,220",Pacific Gas & Electric,San Joaquin River
RMR,ROSE MARIE,SAN JOAQUIN RIVER,FRESNO,-118.872,37.32,"10,000","Southern California Edison Company, Big Creek",San Joaquin River
RPN,RIPON,STANISLAUS RIVER,SAN JOAQUIN,-121.110135,37.729859,35,US Bureau of Reclamation,San Joaquin River
RRF,RAILROAD FLAT,CALAVERAS RIVER,CALAVERAS,-120.543,38.314,"2,720",US Army Corps of Engineers,San Joaquin River
